ID,TARGET
15762,0.010258145
15763,0.0033602442
15764,0.19971368
15765,0.27003545
15768,0.011355829
15769,0.0016981652
15771,0.16871601
15772,0.107284844
15776,0.040706675
15777,0.2018027
15782,0.015895901
15785,0.0037886347
15786,0.018437231
15787,0.015661098
15788,0.033475544
15790,0.009521959
15792,0.1596304
15794,0.014238104
15795,0.012616779
15796,0.016844148
15797,0.00052653404
15800,0.13803776
15803,0.015973559
15805,0.041741073
15806,0.002255569
15807,0.036292084
15808,0.004712282
15809,0.012315469
15812,0.012054154
15814,0.028064823
15815,0.041097898
15818,0.017336799
15819,0.03714956
15821,0.011618704
15822,0.0034938494
15825,0.028139181
15828,0.08102774
15829,0.16034779
15831,0.06019727
15832,0.0030425745
15833,0.010961758
15834,0.0061297202
15835,0.15206912
15836,0.010756837
15837,0.010624961
15838,0.003435685
15839,0.016933199
15841,0.02741613
15845,0.011816533
15848,0.02679067
15851,0.03194741
15854,0.010146447
15857,0.0076923156
15858,0.025111187
15859,0.024479136
15860,0.01174904
15861,0.020290174
15862,0.0058298507
15863,0.010064552
15864,0.018495787
15865,0.020880595
15867,0.011354287
15869,0.043562207
15871,0.02077027
15872,0.007163969
15875,0.0024049927
15876,0.0017939474
15878,0.00789712
15879,0.151181
15880,0.22013642
15881,0.17807017
15883,0.26237375
15886,0.27554658
15888,0.007539277
15890,0.012179289
15891,0.0029269697
15892,0.01655521
15894,0.16299742
15897,0.004709982
15898,0.023346871
15899,0.012179289
15900,0.007999039
15902,0.006583575
15903,0.01487769
15904,0.0018375489
15907,0.002578968
15908,0.0064971773
15909,0.00049399026
15911,0.0532802
15915,0.105590865
15916,0.16224706
15917,0.010959975
15920,0.046511408
15922,0.032512486
15923,0.16369474
15924,0.0060092155
15925,0.17581226
15926,0.17866333
15927,0.0144858565
15933,0.003650445
15938,0.020442676
15939,0.0021744207
15940,0.11103851
15941,0.033434007
15942,0.0014846991
15943,0.0095568625
15944,0.01850664
15946,0.06480348
15948,0.018437231
15952,0.012054154
15953,0.06956125
15955,0.049577374
15958,0.014135559
15960,0.041615088
15961,0.016337922
15963,0.006303155
15965,0.00463505
15970,0.0013088824
15971,0.026389457
15972,0.03416443
15973,0.0051327497
15974,0.038167
15976,0.002492103
15977,0.03577409
15980,0.03846269
15981,0.008031569
15985,0.0071379277
15992,0.03548466
15993,0.018000701
15994,0.01025812
15995,0.015771315
15997,0.008176487
15999,0.002148569
16003,0.028822036
16005,0.040203482
16006,0.09369139
16009,0.008106959
16012,0.009974755
16015,0.004243785
16016,0.025130276
16017,0.001769005
16018,0.0010731688
16021,0.0017985626
16022,0.08186363
16023,0.03688045
16024,0.0030492598
16025,0.007793534
16027,0.004094604
16028,0.044725273
16035,0.112255
16037,0.0010004959
16038,0.038914908
16040,0.030261599
16041,0.028556688
16042,0.0049215225
16046,0.0069861086
16047,0.032274343
16049,0.002987031
16053,0.015470692
16054,0.1334559
16055,0.0475531
16056,0.028782653
16057,0.0020317151
16058,0.034020707
16059,0.122461505
16060,0.018437231
16064,0.0069913934
16065,0.023250284
16066,0.012101298
16067,0.17518704
16068,0.024832604
16070,0.013934919
16072,0.0034841127
16075,0.13277836
16076,0.0043745167
16077,0.0016039838
16079,0.087425604
16080,0.06782654
16082,0.0022893308
16085,0.17432544
16086,0.016539242
16088,0.013704152
16091,0.018726595
16092,0.04473971
16095,0.034016866
16100,0.0070614247
16101,0.0014375787
16102,0.0028887526
16105,0.002820697
16106,0.0116535
16108,0.0060797837
16109,0.0352612
16110,0.0028509845
16111,0.008966757
16113,0.02366885
16114,0.019555246
16116,0.011105495
16117,0.006273359
16124,0.01793641
16125,0.00085160084
16126,0.30672288
16128,0.0020240895
16130,0.038039584
16131,0.014061247
16132,0.011766266
16133,0.010496809
16139,0.018458135
16140,0.00293606
16144,0.036740296
16146,0.018437231
16152,0.007873763
16154,0.0054100216
16155,0.24571045
16158,0.008475824
16159,0.092500836
16160,0.17883949
16161,0.008795552
16162,0.17968562
16164,0.0022678303
16165,0.05477441
16170,0.0028215393
16171,0.0075889323
16172,0.30402094
16173,0.10289788
16175,0.018437231
16176,0.1676609
16178,0.01032174
16179,0.042146094
16182,0.01912697
16183,0.012054501
16187,0.0033306868
16189,0.0005572158
16190,0.0067321565
16194,0.0028333324
16196,0.028275885
16200,0.04218198
16203,0.015733108
16204,0.013128652
16205,0.033345584
16206,0.05518084
16207,0.0022127419
16211,0.06940061
16213,0.011892969
16214,0.015702847
16215,0.013172154
16218,0.0059377756
16222,0.002485819
16224,0.10061894
16227,0.022601848
16228,0.0011395433
16229,0.01614747
16230,0.026792211
16231,0.038324803
16232,0.0046051242
16233,0.036161203
16234,0.023089215
16236,0.016102647
16239,0.16803291
16242,0.009498145
16245,0.02667069
16246,0.0017002277
16247,0.16034779
16249,0.008135791
16250,0.0022226823
16251,0.024117233
16253,0.02651876
16254,0.0042377505
16255,0.007975124
16257,0.0013219286
16259,0.0014416992
16260,0.007904546
16262,0.012616779
16264,0.013433771
16265,0.01149322
16268,0.009733263
16270,0.01132772
16271,0.0021843424
16273,0.044709947
16275,0.023506835
16279,0.006254333
16280,0.017228425
16282,0.020184135
16284,0.032238204
16285,0.0011198987
16286,0.077588886
16287,0.03072205
16289,0.024024025
16291,0.015312846
16294,0.015284149
16295,0.014853138
16296,0.0048120515
16300,0.009247112
16301,0.012616779
16303,0.0023140723
16304,0.0025993525
16305,0.024832604
16306,0.0075345295
16307,0.009903949
16308,0.009576073
16313,0.0035581952
16315,0.036404625
16316,0.09839241
16321,0.06251306
16322,0.0022148336
16324,0.008242835
16326,0.20036355
16329,0.010509184
16331,0.002103311
16332,0.20030503
16333,0.018421546
16334,0.0015315273
16335,0.016041072
16336,0.17968562
16337,0.0020056255
16338,0.0025509999
16339,0.016449904
16344,0.0020428658
16345,0.004055503
16346,0.17968562
16347,0.023847181
16348,0.012642341
16356,0.0048311157
16357,0.012768279
16358,0.0016299357
16360,0.00263308
16361,0.006960703
16362,0.014224118
16364,0.012359687
16366,0.0008950641
16368,0.045082435
16371,0.0034130027
16374,0.008638071
16375,0.018437231
16383,0.026872067
16386,0.0064971773
16390,0.0032260735
16393,0.0018126001
16395,0.000862408
16396,0.17558745
16398,0.034212627
16400,0.0026110874
16403,0.0023724053
16405,0.004472342
16407,0.01741908
16408,0.0074971714
16411,0.019193193
16415,0.097472064
16416,0.0020473318
16418,0.0671418
16419,0.17899199
16420,0.01946982
16422,0.037749574
16424,0.050334588
16425,0.0071318373
16429,0.3038488
16430,0.025364568
16431,0.002474422
16433,0.014194388
16435,0.011910526
16437,0.00892003
16438,0.025383212
16439,0.17968562
16443,0.004511075
16448,0.011818922
16449,0.0077816374
16450,0.2268719
16451,0.008638071
16453,0.0012030447
16454,0.006172264
16457,0.0016114463
16458,0.019367425
16460,0.020149192
16461,0.009557635
16462,0.23392308
16463,0.03988953
16468,0.20461965
16471,0.16034779
16472,0.09192249
16473,0.0016694472
16475,0.0025336214
16476,0.04164548
16477,0.0062356927
16480,0.0029500313
16481,0.019303009
16482,0.008140552
16484,0.0022209266
16485,0.03411828
16494,0.0231968
16498,0.027871754
16501,0.067969956
16502,0.008413034
16503,0.0049224407
16506,0.0072201444
16508,0.027795766
16510,0.011241433
16511,0.029927164
16515,0.0037498267
16518,0.004132357
16521,0.02989323
16523,0.039989445
16525,0.012117846
16527,0.006652084
16528,0.016645867
16530,0.006130237
16533,0.028964296
16535,0.19296667
16540,0.053809986
16546,0.0019352408
16548,0.015463044
16550,0.030696781
16552,0.0122305555
16553,0.050777324
16555,0.0052488833
16556,0.044221316
16557,0.008121723
16558,0.00547676
16559,0.0014213691
16560,0.012200912
16561,0.035922542
16564,0.0063240025
16567,0.3338046
16568,0.0019774616
16569,0.0040877745
16571,0.25209603
16572,0.054997183
16576,0.014283915
16585,0.05984703
16588,0.028319068
16590,0.0015582251
16592,0.008677414
16595,0.01160821
16596,0.022675265
16598,0.017874552
16600,0.0018961014
16603,0.021062521
16604,0.023565745
16608,0.0077369073
16613,0.0018150356
16615,0.0532802
16616,0.0545252
16617,0.20255525
16619,0.0010396141
16621,0.010268868
16623,0.20106101
16624,0.089428194
16628,0.0024877258
16630,0.002206513
16634,0.0046051242
16636,0.018437231
16638,0.006027963
16639,0.0029020053
16640,0.012876549
16641,0.005919694
16642,0.0080509335
16643,0.17432544
16644,0.017474925
16646,0.0012050702
16647,0.005539962
16650,0.0035446922
16653,0.37735528
16654,0.024353055
16655,0.021237696
16656,0.0035125613
16657,0.010189125
16662,0.0041205133
16663,0.06685019
16665,0.0025876544
16666,0.0018406503
16667,0.0026939001
16670,0.02106196
16672,0.016135741
16677,0.010289015
16678,0.0021512245
16679,0.040108107
16683,0.111142956
16687,0.008770213
16688,0.0027659421
16689,0.011215424
16691,0.012616779
16693,0.19491357
16695,0.053041548
16696,0.017881861
16698,0.045556627
16699,0.04403322
16700,0.0035469315
16701,0.0035039978
16702,0.010502843
16703,0.044988442
16704,0.04463076
16705,0.04170602
16707,0.0054682866
16708,0.018725188
16709,0.10525002
16711,0.3070578
16712,0.030916052
16713,0.031055601
16714,0.02580548
16715,0.14256074
16717,0.0010519755
16718,0.009448769
16720,0.021967199
16721,0.004841925
16724,0.010872242
16728,0.002318383
16729,0.015470692
16732,0.0384312
16737,0.025908165
16743,0.00089123833
16744,0.013774717
16745,0.026230212
16746,0.036767535
16747,0.07020091
16748,0.01645404
16749,0.0013317652
16750,0.01590007
16751,0.0020996262
16753,0.03347806
16755,0.020683678
16758,0.020656394
16759,0.020237183
16760,0.005420307
16761,0.0028813302
16762,0.003159878
16764,0.0010221087
16765,0.0149659915
16766,0.012054154
16767,0.021471748
16769,0.009817402
16772,0.016718596
16774,0.013369783
16775,0.0027832624
16777,0.066151805
16778,0.14459671
16782,0.008042635
16785,0.009195279
16789,0.030032538
16795,0.0016299357
16796,0.08316084
16797,0.010720927
16799,0.34785852
16804,0.0059377756
16811,0.042843554
16818,0.12668425
16820,0.009526845
16821,0.010737259
16822,0.0015066772
16823,0.0012016721
16825,0.0027195339
16826,0.03236753
16827,0.002331383
16829,0.019555246
16830,0.008456935
16831,0.077866636
16832,0.028822036
16835,0.0034885292
16836,0.004601246
16839,0.017981865
16842,0.012580382
16844,0.030264467
16845,0.015800541
16847,0.029185284
16849,0.07616869
16854,0.003579476
16855,0.23627289
16857,0.03022216
16861,0.035878364
16863,0.0030127128
16864,0.0011199644
16867,0.16285442
16869,0.039446324
16872,0.009723364
16875,0.0013714299
16877,0.018235743
16879,0.0015799084
16880,0.00811358
16881,0.0017730126
16885,0.013372217
16886,0.019973276
16887,0.010338667
16889,0.0051021148
16890,0.031751294
16891,0.10690814
16893,0.004011743
16896,0.006280956
16898,0.017147183
16899,0.028537694
16900,0.009884013
16901,0.23392308
16902,0.042913426
16903,0.006835922
16905,0.110749274
16908,0.01119065
16909,0.010449602
16910,0.0115195075
16911,0.016806263
16912,0.013433771
16913,0.0016299357
16914,0.006583575
16917,0.019431546
16918,0.003327168
16922,0.00049044885
16924,0.15877609
16929,0.06888853
16930,0.13467434
16932,0.0036970063
16935,0.036429003
16936,0.009541217
16937,0.04700587
16938,0.0055604298
16939,0.06178417
16941,0.008650817
16942,0.115518734
16945,0.0067662476
16946,0.021737993
16947,0.0005423351
16948,0.008064017
16949,0.01688739
16953,0.03911863
16959,0.011452147
16961,0.008969215
16962,0.00095395977
16965,0.015685463
16966,0.09991534
16967,0.0027774414
16969,0.1549512
16970,0.028877713
16974,0.008080767
16976,0.014450976
16979,0.014799918
16981,0.03368531
16982,0.017398166
16984,0.037471667
16987,0.035088006
16988,0.01562198
16991,0.024889486
16992,0.10494473
16993,0.012294398
16996,0.0011759122
16997,0.0021517414
16998,0.0009565085
16999,0.0014098563
17000,0.012179289
17001,0.013307656
17002,0.019535445
17003,0.0022393474
17004,0.0022884107
17006,0.009612797
17009,0.00885437
17010,0.046157785
17016,0.06944845
17018,0.002440887
17019,0.2007106
17021,0.0034593213
17022,0.015661834
17023,0.08696202
17024,0.016026862
17026,0.014324934
17029,0.035038456
17030,0.0223422
17031,0.035044733
17034,0.0022329565
17039,0.008086467
17040,0.0076853526
17044,0.016723786
17050,0.046870075
17053,0.0029601678
17055,0.012656849
17056,0.0013543629
17057,0.0026979744
17059,0.0028615068
17068,0.012293854
17069,0.01356259
17071,0.052738518
17075,0.053462584
17080,0.0016299357
17085,0.0023365794
17087,0.0028918982
17089,0.17968562
17090,0.0027049978
17091,0.0026373523
17093,0.0015582251
17094,0.006574684
17096,0.05882601
17100,0.023616292
17103,0.008135791
17104,0.006178943
17106,0.007119059
17108,0.04494173
17109,0.005110089
17110,0.018437231
17111,0.018368013
17112,0.0025282237
17119,0.027645413
17121,0.011053817
17122,0.0062196036
17123,0.012616779
17124,0.002624476
17126,0.02661895
17128,0.010411979
17129,0.016856257
17131,0.008515312
17132,0.034133296
17135,0.0053708456
17137,0.016390389
17139,0.023640785
17140,0.002761651
17141,0.022598226
17142,0.0010396141
17144,0.01131806
17146,0.018437231
17147,0.0022226823
17149,0.029860124
17150,0.25262582
17151,0.0024015491
17156,0.008171624
17159,0.025148727
17161,0.011833913
17163,0.035966553
17164,0.010165099
17167,0.009646759
17169,0.0009554552
17170,0.015091208
17175,0.03246806
17177,0.018437231
17182,0.011853847
17185,0.019883404
17187,0.0072403923
17190,0.0041087917
17192,0.09057077
17193,0.002162928
17194,0.0056667156
17197,0.0023593677
17200,0.005649554
17201,0.1929623
17202,0.013447428
17204,0.0037672925
17209,0.022334233
17212,0.013433771
17213,0.013876352
17215,0.025808208
17216,0.017569795
17217,0.0008748827
17220,0.001638155
17221,0.023307718
17223,0.0028359378
17224,0.0012478741
17225,0.006185587
17226,0.16227952
17227,0.084170915
17231,0.028822036
17232,0.018437231
17234,0.014902596
17235,0.0097658485
17237,0.0035043291
17240,0.003810439
17241,0.0101401275
17242,0.15286162
17243,0.052996166
17246,0.17155115
17247,0.01151427
17248,0.0030244559
17249,0.05304853
17251,0.004986685
17254,0.02958183
17255,0.0022226823
17259,0.009229489
17261,0.0027497371
17262,0.019854844
17266,0.0017819436
17267,0.0025553093
17269,0.15924728
17272,0.004395745
17276,0.36608234
17279,0.018437231
17281,0.009089297
17289,0.0030894394
17290,0.011356
17291,0.018582053
17293,0.30557182
17294,0.37172213
17297,0.17432544
17300,0.032900907
17301,0.0029957711
17303,0.11837522
17304,0.00789712
17307,0.047916275
17310,0.0068839374
17311,0.009584407
17313,0.0015582251
17318,0.003973234
17319,0.0015565591
17322,0.0015011623
17324,0.00881647
17326,0.043759327
17333,0.010047847
17334,0.0055017318
17335,0.00867428
17338,0.0009691447
17339,0.0024386426
17340,0.11028913
17343,0.018301623
17346,0.0012103089
17351,0.00128046
17353,0.0015490885
17354,0.020683678
17356,0.014011115
17357,0.018242378
17359,0.0023277735
17362,0.17992736
17363,0.006607942
17367,0.046456594
17369,0.0016299357
17370,0.011849653
17371,0.151181
17373,0.0012894941
17375,0.022123545
17377,0.114305824
17379,0.020208677
17380,0.018437231
17381,0.014076611
17382,0.3129304
17383,0.09780541
17384,0.041832775
17386,0.0023470002
17387,0.00233259
17388,0.030624092
17389,0.011564645
17390,0.018473899
17391,0.0074906
17392,0.023428496
17393,0.01751347
17395,0.004980826
17396,0.0021274146
17399,0.046619333
17400,0.021709051
17401,0.009021741
17402,0.111222886
17404,0.0051482175
17408,0.0027678853
17417,0.07234832
17420,0.04417629
17421,0.0009929427
17422,0.011307952
17423,0.0025693339
17425,0.08002466
17426,0.06416121
17427,0.0041107708
17428,0.023063697
17429,0.021679673
17431,0.03741851
17432,0.1239832
17434,0.0010361035
17435,0.018437231
17440,0.008210691
17443,0.24483673
17444,0.18008737
17446,0.23802301
17450,0.054717433
17453,0.01438913
17454,0.17155115
17456,0.01270906
17457,0.010130336
17461,0.014263486
17464,0.11105817
17465,0.05305357
17470,0.2598473
17472,0.002918982
17473,0.05002363
17474,0.0636225
17475,0.0020081631
17476,0.16933991
17479,0.020534135
17480,0.023216575
17483,0.032260876
17485,0.0077402242
17486,0.0017379267
17488,0.03894366
17493,0.06999243
17501,0.0011137457
17504,0.0054577836
17507,0.02984394
17508,0.0051895063
17511,0.004414493
17513,0.18364741
17515,0.0035269628
17516,0.014961078
17518,0.022812434
17519,0.14315307
17520,0.009549418
17521,0.04920096
17525,0.016169181
17527,0.0022459584
17528,0.17899668
17530,0.012159106
17532,0.07992937
17533,0.21685678
17535,0.025895316
17536,0.043303974
17537,0.16360253
17538,0.012768008
17539,0.04123015
17541,0.00096987345
17542,0.023320248
17544,0.010151453
17546,0.01130055
17548,0.021338247
17549,0.015885044
17551,0.0051456178
17552,0.007873145
17553,0.012521841
17555,0.011215424
17556,0.012946034
17562,0.033498175
17566,0.20106101
17567,0.0013859279
17571,0.012054154
17573,0.004151983
17574,0.055751417
17576,0.0021512245
17578,0.016715586
17581,0.00288445
17584,0.017544413
17586,0.0051280065
17587,0.0016356308
17588,0.054330397
17590,0.0016122636
17591,0.0024887423
17592,0.023435371
17594,0.0034230293
17595,0.01236541
17598,0.0047146156
17599,0.13300386
17601,0.0027701713
17602,0.28887236
17603,0.010905026
17605,0.012616779
17607,0.018794628
17608,0.006791038
17610,0.0066381246
17611,0.007947677
17612,0.08804332
17615,0.019590782
17617,0.3334983
17623,0.0024569845
17625,0.004589411
17627,0.0017651324
17629,0.0011069541
17631,0.026618542
17636,0.014083429
17637,0.0063417125
17638,0.023743505
17639,0.0008101202
17640,0.033341356
17642,0.033849664
17643,0.0026781643
17647,0.022681167
17648,0.031647652
17654,0.014176351
17655,0.00047544242
17656,0.018437231
17661,0.20574817
17663,0.046010833
17664,0.0016191871
17666,0.003438063
17667,0.26099893
17668,0.00938768
17670,0.023039019
17672,0.011215424
17673,0.00729022
17675,0.007879095
17676,0.031646542
17679,0.049543668
17680,0.0040588654
17681,0.13728382
17682,0.0011240527
17683,0.06468856
17684,0.01845944
17686,0.010867136
17687,0.004106913
17688,0.02652066
17689,0.010901628
17691,0.0035552345
17692,0.24564642
17693,0.027692992
17697,0.015176102
17701,0.0057977834
17703,0.012491616
17704,0.028327584
17706,0.0014375787
17707,0.025431817
17709,0.000970221
17710,0.002492103
17711,0.023760919
17712,0.0338259
17713,0.0014142744
17716,0.15997246
17718,0.1099532
17720,0.018437231
17721,0.0021939832
17723,0.006583575
17724,0.037098654
17726,0.25150138
17730,0.008548574
17731,0.013273925
17739,0.055712324
17740,0.007328875
17742,0.19218561
17743,0.07770414
17744,0.012564688
17746,0.062722445
17747,0.016169325
17749,0.0042280066
17750,0.0026939001
17752,0.098531455
17754,0.0027504745
17755,0.027323397
17756,0.0022289813
17757,0.014083429
17761,0.0025637175
17764,0.23978484
17765,0.01791002
17767,0.028262636
17768,0.06202896
17769,0.06914961
17772,0.0076930076
17774,0.00087368354
17775,0.0011950817
17778,0.009293807
17781,0.023105614
17782,0.016006337
17786,0.0037663332
17788,0.028246623
17792,0.04227572
17797,0.010725586
17798,0.011231902
17799,0.17258796
17800,0.009352329
17801,0.122071944
17802,0.012400317
17807,0.070490204
17808,0.0015140697
17809,0.02356855
17810,0.01843077
17811,0.0049851
17813,0.05336274
17815,0.014295836
17817,0.010854825
17819,0.0035566434
17821,0.25629005
17824,0.02211855
17825,0.0011334459
17828,0.0643635
17830,0.026052553
17832,0.005172862
17834,0.00828749
17839,0.019022712
17845,0.058887128
17847,0.023126563
17853,0.0034678383
17854,0.08046723
17855,0.027880289
17857,0.011934316
17863,0.04209287
17866,0.028079752
17869,0.009684109
17872,0.07959695
17873,0.039989445
17876,0.09929989
17877,0.01685707
17887,0.001594297
17888,0.002353263
17889,0.011082258
17892,0.11241149
17893,0.042929564
17894,0.09407396
17895,0.0013847802
17896,0.018437231
17900,0.010509184
17910,0.003952459
17911,0.004162222
17915,0.6770035
17917,0.00216415
17919,0.0032834588
17920,0.017869204
17921,0.006563111
17924,0.0015795204
17925,0.01005879
17926,0.15877609
17927,0.15999731
17928,0.0016299357
17931,0.16085587
17932,0.010830059
17933,0.018345926
17934,0.08835694
17940,0.05093719
17941,0.06768157
17942,0.14749981
17949,0.030624092
17950,0.23700382
17951,0.0064971773
17952,0.009785914
17955,0.01737621
17957,0.0020870683
17960,0.007131531
17961,0.0075538126
17964,0.031336624
17965,0.009832808
17966,0.041767076
17969,0.006503469
17970,0.007307066
17972,0.009974755
17980,0.021361036
17981,0.0052498444
17986,0.0045361617
17988,0.035880663
17989,0.013433771
17993,0.11313584
17994,0.0004954325
17995,0.0031444603
17996,0.002743829
17997,0.051204406
17998,0.012919099
18000,0.032951064
18001,0.002526548
18002,0.06984768
18004,0.0059192004
18007,0.060637835
18008,0.003356824
18016,0.0027948178
18017,0.018437231
18018,0.024253648
18019,0.0016797457
18023,0.052628726
18027,0.015062835
18028,0.049550764
18031,0.010547891
18034,0.03053278
18035,0.017475113
18036,0.011029549
18037,0.05672544
18039,0.0017733661
18040,0.015462035
18041,0.0022902198
18042,0.009016005
18044,0.0029095197
18045,0.15212007
18046,0.0024015491
18047,0.0024204946
18048,0.0016188141
18049,0.019617897
18051,0.0035125613
18057,0.037705574
18059,0.034020707
18062,0.16989186
18063,0.0037242465
18064,0.009399327
18069,0.0031560985
18070,0.0022496348
18071,0.0011594915
18074,0.08462251
18077,0.031055601
18078,0.056671984
18081,0.04068224
18082,0.0022428436
18085,0.24653217
18090,0.018401273
18093,0.012054154
18094,0.0058126803
18095,0.0015983339
18096,0.014013406
18097,0.0128926495
18098,0.049118005
18101,0.020943096
18102,0.16034779
18103,0.0029450227
18106,0.012571387
18108,0.0064971773
18109,0.17380439
18111,0.035818238
18113,0.034133296
18115,0.018437231
18116,0.002194734
18117,0.03098545
18118,0.0018150356
18120,0.006606706
18121,0.10818008
18124,0.16262546
18125,0.02267031
18127,0.002352793
18130,0.04279952
18131,0.011780308
18133,0.00879039
18134,0.0051686526
18135,0.0043836473
18136,0.013600554
18138,0.012616779
18139,0.024183298
18141,0.0101823425
18144,0.091957934
18145,0.0010892686
18146,0.0029340044
18147,0.13538028
18148,0.0008598882
18149,0.04537159
18152,0.0061313678
18153,0.014083429
18156,0.0018199249
18157,0.024590025
18158,0.15987407
18159,0.015457537
18162,0.022797266
18164,0.007661099
18166,0.024735333
18169,0.0019413909
18172,0.044114474
18174,0.012768279
18175,0.010830059
18176,0.0030647407
18177,0.008013866
18178,0.0033222463
18179,0.035571396
18180,0.023802925
18184,0.01688739
18186,0.08840414
18191,0.08944893
18194,0.09637686
18196,0.028029498
18197,0.0076930076
18198,0.018437231
18200,0.0018642783
18201,0.08328214
18207,0.0025992438
18208,0.095187634
18209,0.0025994477
18212,0.0026596817
18213,0.010567128
18216,0.03715898
18219,0.0223422
18220,0.0012168139
18222,0.04364722
18223,0.0005598822
18224,0.038799953
18226,0.0075518
18227,0.07249361
18228,0.016018284
18229,0.00954371
18232,0.23817903
18233,0.016420059
18234,0.0022884107
18236,0.009180126
18239,0.0027045463
18240,0.0020854473
18241,0.027692992
18242,0.0025753863
18244,0.004445781
18248,0.023460198
18249,0.021237696
18253,0.0075019775
18254,0.020424299
18255,0.018842766
18256,0.12146897
18262,0.005811804
18266,0.0006985938
18267,0.24512431
18270,0.012559371
18273,0.17968562
18275,0.002129219
18276,0.007103908
18278,0.11966936
18280,0.027380874
18286,0.018299483
18289,0.018437231
18293,0.013198435
18295,0.073014684
18297,0.0037459987
18299,0.0026552458
18301,0.011227545
18302,0.004890286
18303,0.006200293
18304,0.034242857
18305,0.044368643
18309,0.06067095
18311,0.00096027565
18312,0.11042468
18313,0.025392685
18316,0.002793537
18319,0.028467529
18320,0.051013175
18321,0.0023595416
18322,0.0058949627
18328,0.0031596634
18330,0.06801442
18331,0.061367642
18334,0.029032234
18337,0.008863803
18340,0.020683678
18343,0.0025282237
18344,0.01067101
18346,0.00547676
18347,0.0069614053
18348,0.0033595099
18349,0.02109217
18353,0.009503359
18354,0.0678898
18355,0.008052
18356,0.0032820783
18357,0.028327584
18358,0.009165305
18359,0.023217266
18360,0.23906371
18361,0.025279311
18362,0.013426814
18364,0.03431776
18365,0.054170385
18366,0.12271815
18367,0.0029158262
18369,0.25612932
18372,0.06988333
18374,0.15254867
18378,0.0023217527
18379,0.012768279
18382,0.004088307
18384,0.18079445
18385,0.06637089
18388,0.012078796
18389,0.15924728
18394,0.13555449
18395,0.16085999
18396,0.03080764
18400,0.031765684
18401,0.01387337
18402,0.15924728
18406,0.0057471204
18408,0.007088527
18409,0.043097682
18411,0.0281948
18412,0.017590886
18414,0.00500425
18415,0.007998249
18416,0.043367747
18417,0.035628006
18418,0.0036116196
18422,0.0024743103
18423,0.034988735
18427,0.107444435
18429,0.0009953765
18430,0.017874552
18432,0.18770593
18433,0.024510253
18434,0.06236415
18435,0.046800215
18438,0.017901141
18439,0.0009456141
18440,0.016460916
18441,0.031913687
18442,0.0044853115
18447,0.094291024
18448,0.0016123872
18452,0.22441472
18456,0.0076373587
18458,0.22379838
18459,0.17964372
18461,0.015112399
18463,0.029492414
18464,0.0019322976
18469,0.004121895
18470,0.06333427
18471,0.012616779
18476,0.002234136
18477,0.016352333
18483,0.017017378
18484,0.010516679
18487,0.09509948
18489,0.07281438
18493,0.030836204
18494,0.018931383
18495,0.0059377756
18500,0.024573095
18502,0.053780995
18505,0.025489144
18507,0.011934316
18509,0.022797266
18511,0.0038181993
18515,0.03221497
18516,0.027699245
18517,0.00096027565
18518,0.059361182
18520,0.012097866
18526,0.19784406
18529,0.003048951
18530,0.26440242
18531,0.016367458
18532,0.0042852466
18533,0.00621148
18535,0.024484698
18537,0.034352172
18538,0.0028829514
18542,0.0016642214
18543,0.012691959
18546,0.0020736568
18547,0.027323397
18548,0.0041633314
18549,0.0010396062
18550,0.016796384
18551,0.04205898
18553,0.02002332
18556,0.022697916
18557,0.008510237
18559,0.017081907
18560,0.0039729225
18562,0.0012275565
18565,0.071227044
18566,0.0009580024
18568,0.20065925
18569,0.05249828
18570,0.07572022
18571,0.0021306623
18576,0.041058812
18580,0.020945424
18584,0.004041725
18587,0.19819564
18588,0.021966256
18591,0.0024947359
18592,0.006912026
18594,0.025031622
18595,0.024299204
18597,0.07326638
18599,0.013331526
18600,0.011614554
18602,0.0016091013
18603,0.0032749244
18605,0.11184666
18609,0.012060925
18610,0.073556595
18612,0.002913372
18613,0.006074818
18615,0.0019062218
18622,0.0070078457
18623,0.025561323
18624,0.0078644715
18625,0.010318263
18626,0.018118978
18628,0.019176653
18629,0.022035064
18630,0.019316936
18632,0.0016257779
18633,0.0034317267
18634,0.0025934216
18636,0.011459204
18640,0.17010991
18641,0.06639656
18642,0.19521493
18645,0.06899444
18648,0.22658543
18653,0.0040118513
18654,0.0023907346
18655,0.03787688
18658,0.03180543
18660,0.015931169
18668,0.0026209436
18672,0.0025726745
18673,0.026389372
18674,0.03059092
18676,0.0011789146
18678,0.037584342
18679,0.005254685
18680,0.028401183
18681,0.0023050506
18682,0.058788177
18683,0.002189245
18684,0.007851657
18686,0.020115446
18689,0.0550672
18691,0.0009334913
18694,0.011903575
18696,0.006294279
18698,0.066354945
18700,0.011907193
18702,0.03172264
18704,0.12360866
18705,0.015513156
18706,0.03052913
18707,0.08610449
18713,0.027252652
18714,0.033464108
18717,0.044014063
18718,0.017730368
18719,0.025472734
18720,0.014753226
18722,0.034563832
18723,0.019165974
18728,0.020903256
18729,0.050496083
18730,0.0020767436
18734,0.062806
18736,0.0018011943
18738,0.045606162
18739,0.016367458
18740,0.03572216
18741,0.019537792
18742,0.04746959
18746,0.03445567
18748,0.00096741633
18749,0.023400687
18750,0.053538505
18751,0.0009807864
18752,0.0013703215
18753,0.040485214
18758,0.017911036
18759,0.007702667
18761,0.0884936
18763,0.17002049
18766,0.014520076
